Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2001,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,535",49.30
2000,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,669",51.50
1999,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,548",50.40
2016,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,874",39.00
2015,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,666",37.60
2014,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,596",37.90
2013,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,373",36.30
2012,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,414",37.30
2011,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,442",38.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,474",39.50
2009,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,435",39.80
2008,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,769",43.40
2007,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,798",44.50
2006,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,752",44.90
2005,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,057",48.90
2004,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,290",52.00
2003,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,470",54.50
2002,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,814",59.00
2001,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,701",58.80
2000,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,864",61.60
1999,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"6,041",64.30
2016,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,197",32.50
2015,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,238",33.50
2014,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,202",34.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,073",32.00
2012,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,081",33.00
2011,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,154",35.00
2010,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,167",36.10
2009,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,033",34.40
2008,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,199",37.70
2007,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,193",38.40
2006,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,219",39.70
2005,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,379",43.50
2004,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,542",47.10
2003,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,550",47.90
2002,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,706",51.70
2001,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,727",52.80
2000,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,820",55.90
1999,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,997",59.60
2016,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,705",50.60
2015,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,734",52.60
2014,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,584",48.80
2013,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,500",47.20
2012,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,502",48.30
2011,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,526",50.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,520",51.20
2009,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,436",48.80
2008,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,592",54.70
2007,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,589",55.70
2006,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,585",56.10
2005,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,622",58.00
2004,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,651",59.90
2003,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,736",63.60
2002,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,926",70.90
2001,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,935",71.50
2000,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,999",74.10
1999,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,854",69.20
2016,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,069",40.40
2015,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,037",40.80
2014,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,030",41.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"2,935",40.60
2012,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"2,989",42.20
2011,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,033",43.40
2010,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,001",44.00
2009,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,017",44.90
2008,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,261",49.20
2007,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,229",49.40
2006,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,247",50.50
2005,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,347",52.90
2004,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,503",56.10
2003,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,580",57.70
2002,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,885",63.10
2001,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,796",62.00
2000,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,940",65.10
1999,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,950",65.60
2016,Cerebrovascular diseases (I60-I69),Stroke,Montana,440,32.50
2015,Cerebrovascular diseases (I60-I69),Stroke,Montana,458,33.80
2014,Cerebrovascular diseases (I60-I69),Stroke,Montana,480,36.40
2013,Cerebrovascular diseases (I60-I69),Stroke,Montana,480,37.60
2012,Cerebrovascular diseases (I60-I69),Stroke,Montana,415,33.10
2011,Cerebrovascular diseases (I60-I69),Stroke,Montana,460,37.90
2010,Cerebrovascular diseases (I60-I69),Stroke,Montana,494,41.80
2009,Cerebrovascular diseases (I60-I69),Stroke,Montana,462,39.50
2008,Cerebrovascular diseases (I60-I69),Stroke,Montana,466,40.30
2007,Cerebrovascular diseases (I60-I69),Stroke,Montana,443,39.00
2006,Cerebrovascular diseases (I60-I69),Stroke,Montana,461,41.70
2005,Cerebrovascular diseases (I60-I69),Stroke,Montana,522,48.60
2004,Cerebrovascular diseases (I60-I69),Stroke,Montana,484,46.10
2003,Cerebrovascular diseases (I60-I69),Stroke,Montana,576,56.10
2002,Cerebrovascular diseases (I60-I69),Stroke,Montana,639,63.00
2001,Cerebrovascular diseases (I60-I69),Stroke,Montana,578,58.10
2000,Cerebrovascular diseases (I60-I69),Stroke,Montana,583,60.10
1999,Cerebrovascular diseases (I60-I69),Stroke,Montana,595,62.20
2016,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,787,33.20
2015,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776,33.40
2014,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,798,34.70
2013,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,820,36.40
2012,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776,34.80
2011,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,810,36.90
2010,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,876,40.50
2009,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,857,40.10
2008,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,863,41.00
2007,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,921,43.80
2006,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,922,44.70
2005,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,986,48.40
2004,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,978,48.50
2003,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,094",54.70
2002,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,103",55.20
2001,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,130",57.50
2000,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,091",55.80
1999,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,176",60.20
2016,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,096",35.90
2015,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,078",37.00
2014,Cerebrovascular diseases (I60-I69),Stroke,Nevada,948,33.80
2013,Cerebrovascular diseases (I60-I69),Stroke,Nevada,905,33.30
2012,Cerebrovascular diseases (I60-I69),Stroke,Nevada,897,34.30
2011,Cerebrovascular diseases (I60-I69),Stroke,Nevada,889,36.00
2010,Cerebrovascular diseases (I60-I69),Stroke,Nevada,796,33.30
2009,Cerebrovascular diseases (I60-I69),Stroke,Nevada,859,36.90
2008,Cerebrovascular diseases (I60-I69),Stroke,Nevada,906,40.80
2007,Cerebrovascular diseases (I60-I69),Stroke,Nevada,850,39.80
2006,Cerebrovascular diseases (I60-I69),Stroke,Nevada,847,41.30
2005,Cerebrovascular diseases (I60-I69),Stroke,Nevada,945,48.20
2004,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,030",54.60
2003,Cerebrovascular diseases (I60-I69),Stroke,Nevada,"1,028",57.80
2002,Cerebrovascular diseases (I60-I69),Stroke,Nevada,976,57.70
2001,Cerebrovascular diseases (I60-I69),Stroke,Nevada,913,55.40
2000,Cerebrovascular diseases (I60-I69),Stroke,Nevada,872,56.50
1999,Cerebrovascular diseases (I60-I69),Stroke,Nevada,882,59.40
2016,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,490,28.00
2015,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457,26.90
2014,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,474,28.90
2013,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,441,27.60
2012,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457,29.30
2011,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,490,32.30
2010,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,500,33.50
2009,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,499,34.10
2008,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,484,33.90
2007,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,489,34.80
2006,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,494,36.10
2005,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,497,37.70
2004,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,586,45.60
2003,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,536,43.00
2002,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,627,51.30
2001,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,633,52.90
2000,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,662,56.40
1999,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,669,57.90
2016,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,401",30.40
2015,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,413",31.10
2014,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,419",31.40
2013,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,456",32.40
2012,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,440",32.70
2011,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,418",32.90
2010,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,402",33.40
2009,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,265",32.60
2008,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,264",33.10
2007,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,492",36.00
2006,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,468",36.30
2005,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,614",38.50
2004,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,781",40.80
2003,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,966",43.10
2002,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,016",44.30
2001,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,007",44.80
2000,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,316",49.00
1999,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,122",47.50
2016,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,885,35.50
2015,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,786,32.50
2014,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,822,34.70
2013,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,689,30.00
2012,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,677,30.30
2011,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,727,33.50
2010,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,806,38.40
2009,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,726,35.20
2008,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,760,38.30
2007,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,804,41.30
2006,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,739,39.30
2005,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,730,40.10
2004,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,721,41.10
2003,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,770,44.60
2002,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,715,42.20
2001,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,824,50.10
2000,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,813,50.60
1999,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,817,52.50
2016,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,258",25.50
2015,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,292",26.00
2014,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,212",26.10
2013,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,176",26.30
2012,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,139",26.60
2011,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,254",27.60
2010,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,213",27.90
2009,Cerebrovascular diseases (I60-I69),Stroke,New York,"5,950",27.00
2008,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,123",28.20
2007,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,160",28.80
2006,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,398",30.40
2005,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,622",31.70
2004,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,927",33.70
2003,Cerebrovascular diseases (I60-I69),Stroke,New York,"7,281",35.70
2002,Cerebrovascular diseases (I60-I69),Stroke,New York,"7,625",37.90
2001,Cerebrovascular diseases (I60-I69),Stroke,New York,"7,706",38.80
2000,Cerebrovascular diseases (I60-I69),Stroke,New York,"8,006",40.90
1999,Cerebrovascular diseases (I60-I69),Stroke,New York,"8,124",42.20
2016,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,940",43.00
2015,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,033",44.70
2014,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,702",43.00
2013,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,503",42.40
2012,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,410",42.80
2011,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,299",43.20
2010,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,298",44.70
2009,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,442",47.20
2008,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,637",50.80
2007,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,530",51.10
2006,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,572",53.20
2005,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,861",59.00
2004,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,955",61.70
2003,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,203",66.40
2002,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,259",68.80
2001,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,401",72.10
2000,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,749",78.50
1999,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,626",77.90
2016,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,311,32.70
2015,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,308,33.40
2014,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325,35.50
2013,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,306,32.40
2012,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,343,37.30
2011,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337,37.20
2010,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,382,42.90
2009,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337,38.20
2008,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325,37.20
2007,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,330,37.90
2006,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,428,49.60
2005,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,368,43.00
2004,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,475,55.40
2003,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,476,56.70
2002,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,469,55.40
2001,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,507,60.80
2000,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,456,55.60
1999,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,513,63.00
2016,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,987",40.60
2015,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,945",40.70
2014,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,791",40.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,690",39.90
2012,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,788",41.20
2011,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,691",41.30
2010,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,755",42.60
2009,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,576",41.80
2008,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,951",45.20
2007,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,905",45.50
2006,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,828",45.70
2005,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"6,279",50.20
2004,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"6,501",52.80
2003,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"6,910",56.60
2002,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"7,252",60.30
2001,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"6,891",58.10
2000,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"7,175",61.20
1999,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"7,235",62.30
2016,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,859",41.80
2015,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,881",43.00
2014,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,847",43.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,880",44.50
2012,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,893",45.70
2011,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,864",45.80
2010,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,980",50.00
2009,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,961",50.10
2008,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,079",54.00
2007,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,126",56.20
2006,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,085",55.70
2005,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,235",60.90
2004,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,183",60.30
2003,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,485",68.90
2002,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,427",67.50
2001,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,384",66.40
2000,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,493",69.50
1999,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,481",69.60
2016,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,943",37.80
2015,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,873",37.50
2014,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,821",37.40
2013,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,775",37.30
2012,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,763",37.50
2011,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,913",41.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,793",40.10
2009,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,912",43.50
2008,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,899",44.10
2007,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,835",43.70
2006,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,978",48.20
2005,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,289",57.20
2004,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,328",59.50
2003,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,554",66.70
2002,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,645",70.40
2001,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,588",70.20
2000,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,585",71.60
1999,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,799",78.60
2016,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,"6,730",37.00
2015,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,"6,987",38.80
2014,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,"6,576",36.70
2013,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,"6,604",37.20
